PULocationID,date,passenger_count
75.0,2015-03-24 00:00:00,3325.0
75.0,2015-03-25 00:00:00,3868.0
75.0,2015-03-26 00:00:00,3694.0
75.0,2015-03-27 00:00:00,4610.0
75.0,2015-03-28 00:00:00,5589.0
75.0,2015-03-29 00:00:00,4810.0
75.0,2015-03-30 00:00:00,3519.0
75.0,2015-03-31 00:00:00,4106.0
140.0,2015-03-01 00:00:00,8436.0
140.0,2015-03-02 00:00:00,12958.0
140.0,2015-03-03 00:00:00,13580.0
140.0,2015-03-04 00:00:00,14265.0
140.0,2015-03-05 00:00:00,12412.0
140.0,2015-03-06 00:00:00,14201.0
140.0,2015-03-07 00:00:00,11206.0
140.0,2015-03-08 00:00:00,8893.0
140.0,2015-03-09 00:00:00,12726.0
140.0,2015-03-10 00:00:00,13355.0
140.0,2015-03-11 00:00:00,13564.0
140.0,2015-03-12 00:00:00,14583.0
140.0,2015-03-13 00:00:00,15022.0
140.0,2015-03-14 00:00:00,11925.0
140.0,2015-03-15 00:00:00,8763.0
140.0,2015-03-16 00:00:00,12267.0
140.0,2015-03-17 00:00:00,14055.0
140.0,2015-03-18 00:00:00,14918.0
140.0,2015-03-19 00:00:00,13773.0
140.0,2015-03-20 00:00:00,13753.0
140.0,2015-03-21 00:00:00,10146.0
140.0,2015-03-22 00:00:00,8495.0
140.0,2015-03-23 00:00:00,12582.0
140.0,2015-03-24 00:00:00,12471.0
140.0,2015-03-25 00:00:00,13047.0
140.0,2015-03-26 00:00:00,12977.0
140.0,2015-03-27 00:00:00,14192.0
140.0,2015-03-28 00:00:00,11054.0
140.0,2015-03-29 00:00:00,8901.0
140.0,2015-03-30 00:00:00,12899.0
140.0,2015-03-31 00:00:00,13982.0
141.0,2015-03-01 00:00:00,14790.0
141.0,2015-03-02 00:00:00,14691.0
141.0,2015-03-03 00:00:00,15197.0
141.0,2015-03-04 00:00:00,16236.0
141.0,2015-03-05 00:00:00,14584.0
141.0,2015-03-06 00:00:00,18306.0
141.0,2015-03-07 00:00:00,20607.0
141.0,2015-03-08 00:00:00,15605.0
141.0,2015-03-09 00:00:00,14480.0
141.0,2015-03-10 00:00:00,15984.0
141.0,2015-03-11 00:00:00,16085.0
141.0,2015-03-12 00:00:00,17843.0
141.0,2015-03-13 00:00:00,19168.0
141.0,2015-03-14 00:00:00,20752.0
141.0,2015-03-15 00:00:00,16751.0
141.0,2015-03-16 00:00:00,13703.0
141.0,2015-03-17 00:00:00,17533.0
141.0,2015-03-18 00:00:00,17056.0
141.0,2015-03-19 00:00:00,16719.0
141.0,2015-03-20 00:00:00,17225.0
141.0,2015-03-21 00:00:00,18980.0
141.0,2015-03-22 00:00:00,15561.0
141.0,2015-03-23 00:00:00,14092.0
141.0,2015-03-24 00:00:00,14756.0
141.0,2015-03-25 00:00:00,15388.0
141.0,2015-03-26 00:00:00,16692.0
141.0,2015-03-27 00:00:00,18090.0
141.0,2015-03-28 00:00:00,21437.0
141.0,2015-03-29 00:00:00,16304.0
141.0,2015-03-30 00:00:00,15064.0
141.0,2015-03-31 00:00:00,16450.0
236.0,2015-03-01 00:00:00,17149.0
236.0,2015-03-02 00:00:00,24233.0
236.0,2015-03-03 00:00:00,26462.0
236.0,2015-03-04 00:00:00,27345.0
236.0,2015-03-05 00:00:00,21982.0
236.0,2015-03-06 00:00:00,27016.0
236.0,2015-03-07 00:00:00,26065.0
236.0,2015-03-08 00:00:00,19139.0
236.0,2015-03-09 00:00:00,24305.0
236.0,2015-03-10 00:00:00,27641.0
236.0,2015-03-11 00:00:00,27195.0
236.0,2015-03-12 00:00:00,28658.0
236.0,2015-03-13 00:00:00,27555.0
236.0,2015-03-14 00:00:00,22382.0
236.0,2015-03-15 00:00:00,18668.0
236.0,2015-03-16 00:00:00,19681.0
236.0,2015-03-17 00:00:00,21433.0
236.0,2015-03-18 00:00:00,22867.0
236.0,2015-03-19 00:00:00,22184.0
236.0,2015-03-20 00:00:00,21740.0
236.0,2015-03-21 00:00:00,21531.0
236.0,2015-03-22 00:00:00,17715.0
236.0,2015-03-23 00:00:00,20279.0
236.0,2015-03-24 00:00:00,21636.0
236.0,2015-03-25 00:00:00,22232.0
236.0,2015-03-26 00:00:00,22827.0
236.0,2015-03-27 00:00:00,23354.0
236.0,2015-03-28 00:00:00,24874.0
236.0,2015-03-29 00:00:00,21183.0
236.0,2015-03-30 00:00:00,24032.0
236.0,2015-03-31 00:00:00,27594.0
237.0,2015-03-01 00:00:00,15591.0
237.0,2015-03-02 00:00:00,26336.0
237.0,2015-03-03 00:00:00,28852.0
237.0,2015-03-04 00:00:00,30075.0
237.0,2015-03-05 00:00:00,23542.0
237.0,2015-03-06 00:00:00,28504.0
237.0,2015-03-07 00:00:00,25670.0
237.0,2015-03-08 00:00:00,18980.0
237.0,2015-03-09 00:00:00,26396.0
237.0,2015-03-10 00:00:00,27749.0
237.0,2015-03-11 00:00:00,29808.0
237.0,2015-03-12 00:00:00,31435.0
237.0,2015-03-13 00:00:00,29014.0
237.0,2015-03-14 00:00:00,22566.0
237.0,2015-03-15 00:00:00,17800.0
237.0,2015-03-16 00:00:00,22162.0
237.0,2015-03-17 00:00:00,23859.0
237.0,2015-03-18 00:00:00,26830.0
237.0,2015-03-19 00:00:00,26239.0
237.0,2015-03-20 00:00:00,23684.0
237.0,2015-03-21 00:00:00,23527.0
237.0,2015-03-22 00:00:00,18157.0
237.0,2015-03-23 00:00:00,23255.0
237.0,2015-03-24 00:00:00,25252.0
237.0,2015-03-25 00:00:00,26883.0
237.0,2015-03-26 00:00:00,26683.0
237.0,2015-03-27 00:00:00,26473.0
237.0,2015-03-28 00:00:00,25871.0
237.0,2015-03-29 00:00:00,20128.0
237.0,2015-03-30 00:00:00,26104.0
237.0,2015-03-31 00:00:00,30673.0
262.0,2015-03-01 00:00:00,7520.0
262.0,2015-03-02 00:00:00,7156.0
262.0,2015-03-03 00:00:00,8578.0
262.0,2015-03-04 00:00:00,8839.0
262.0,2015-03-05 00:00:00,7514.0
262.0,2015-03-06 00:00:00,8668.0
262.0,2015-03-07 00:00:00,10398.0
262.0,2015-03-08 00:00:00,7537.0
262.0,2015-03-09 00:00:00,7454.0
262.0,2015-03-10 00:00:00,8695.0
262.0,2015-03-11 00:00:00,8491.0
262.0,2015-03-12 00:00:00,8695.0
262.0,2015-03-13 00:00:00,9410.0
262.0,2015-03-14 00:00:00,9924.0
262.0,2015-03-15 00:00:00,7719.0
262.0,2015-03-16 00:00:00,7020.0
262.0,2015-03-17 00:00:00,8269.0
262.0,2015-03-18 00:00:00,8343.0
262.0,2015-03-19 00:00:00,7504.0
262.0,2015-03-20 00:00:00,8648.0
262.0,2015-03-21 00:00:00,8888.0
262.0,2015-03-22 00:00:00,6962.0
262.0,2015-03-23 00:00:00,7083.0
262.0,2015-03-24 00:00:00,7624.0
262.0,2015-03-25 00:00:00,8096.0
262.0,2015-03-26 00:00:00,8241.0
262.0,2015-03-27 00:00:00,8968.0
262.0,2015-03-28 00:00:00,10203.0
262.0,2015-03-29 00:00:00,7930.0
262.0,2015-03-30 00:00:00,7565.0
262.0,2015-03-31 00:00:00,8619.0
263.0,2015-03-01 00:00:00,12819.0
263.0,2015-03-02 00:00:00,9640.0
263.0,2015-03-03 00:00:00,10814.0
263.0,2015-03-04 00:00:00,11303.0
263.0,2015-03-05 00:00:00,9928.0
263.0,2015-03-06 00:00:00,12941.0
263.0,2015-03-07 00:00:00,18071.0
263.0,2015-03-08 00:00:00,13693.0
263.0,2015-03-09 00:00:00,9487.0
263.0,2015-03-10 00:00:00,10677.0
263.0,2015-03-11 00:00:00,11103.0
263.0,2015-03-12 00:00:00,11772.0
263.0,2015-03-13 00:00:00,13540.0
263.0,2015-03-14 00:00:00,18148.0
263.0,2015-03-15 00:00:00,14235.0
263.0,2015-03-16 00:00:00,9978.0
263.0,2015-03-17 00:00:00,13076.0
263.0,2015-03-18 00:00:00,12026.0
263.0,2015-03-19 00:00:00,11296.0
263.0,2015-03-20 00:00:00,13389.0
263.0,2015-03-21 00:00:00,16031.0
263.0,2015-03-22 00:00:00,13354.0
263.0,2015-03-23 00:00:00,9758.0
263.0,2015-03-24 00:00:00,10417.0
263.0,2015-03-25 00:00:00,11343.0
263.0,2015-03-26 00:00:00,12008.0
263.0,2015-03-27 00:00:00,13601.0
263.0,2015-03-28 00:00:00,18422.0
263.0,2015-03-29 00:00:00,14578.0
263.0,2015-03-30 00:00:00,9704.0
263.0,2015-03-31 00:00:00,11470.0
75.0,2015-04-01 00:00:00,4291.0
75.0,2015-04-02 00:00:00,4221.0
75.0,2015-04-03 00:00:00,4694.0
75.0,2015-04-04 00:00:00,6022.0
75.0,2015-04-05 00:00:00,5070.0
75.0,2015-04-06 00:00:00,3420.0
75.0,2015-04-07 00:00:00,3786.0
75.0,2015-04-08 00:00:00,4011.0
75.0,2015-04-09 00:00:00,3873.0
75.0,2015-04-10 00:00:00,4095.0
75.0,2015-04-11 00:00:00,4785.0
75.0,2015-04-12 00:00:00,4259.0
75.0,2015-04-13 00:00:00,3629.0
75.0,2015-04-14 00:00:00,3637.0
75.0,2015-04-15 00:00:00,4095.0
75.0,2015-04-16 00:00:00,3922.0
75.0,2015-04-17 00:00:00,4499.0
75.0,2015-04-18 00:00:00,6635.0
75.0,2015-04-19 00:00:00,5097.0
75.0,2015-04-20 00:00:00,4137.0
75.0,2015-04-21 00:00:00,3509.0
75.0,2015-04-22 00:00:00,3864.0
75.0,2015-04-23 00:00:00,3929.0
75.0,2015-04-24 00:00:00,5176.0
75.0,2015-04-25 00:00:00,5291.0
75.0,2015-04-26 00:00:00,4541.0
75.0,2015-04-27 00:00:00,3405.0
75.0,2015-04-28 00:00:00,3410.0
75.0,2015-04-29 00:00:00,3738.0
75.0,2015-04-30 00:00:00,4018.0
140.0,2015-04-01 00:00:00,13732.0
140.0,2015-04-02 00:00:00,14023.0
140.0,2015-04-03 00:00:00,12584.0
140.0,2015-04-04 00:00:00,9306.0
140.0,2015-04-05 00:00:00,7496.0
140.0,2015-04-06 00:00:00,10987.0
140.0,2015-04-07 00:00:00,13514.0
140.0,2015-04-08 00:00:00,13491.0
140.0,2015-04-09 00:00:00,14228.0
140.0,2015-04-10 00:00:00,13842.0
140.0,2015-04-11 00:00:00,10493.0
140.0,2015-04-12 00:00:00,8433.0
140.0,2015-04-13 00:00:00,12514.0
140.0,2015-04-14 00:00:00,13468.0
140.0,2015-04-15 00:00:00,13044.0
140.0,2015-04-16 00:00:00,13335.0
140.0,2015-04-17 00:00:00,14320.0
140.0,2015-04-18 00:00:00,11098.0
140.0,2015-04-19 00:00:00,9001.0
140.0,2015-04-20 00:00:00,12950.0
140.0,2015-04-21 00:00:00,13317.0
140.0,2015-04-22 00:00:00,13648.0
140.0,2015-04-23 00:00:00,14511.0
140.0,2015-04-24 00:00:00,14962.0
140.0,2015-04-25 00:00:00,10959.0
140.0,2015-04-26 00:00:00,8092.0
140.0,2015-04-27 00:00:00,13062.0
140.0,2015-04-28 00:00:00,12958.0
140.0,2015-04-29 00:00:00,13554.0
140.0,2015-04-30 00:00:00,14105.0
141.0,2015-04-01 00:00:00,17546.0
141.0,2015-04-02 00:00:00,17646.0
141.0,2015-04-03 00:00:00,18443.0
141.0,2015-04-04 00:00:00,17331.0
141.0,2015-04-05 00:00:00,13551.0
141.0,2015-04-06 00:00:00,14125.0
141.0,2015-04-07 00:00:00,16293.0
141.0,2015-04-08 00:00:00,16478.0
141.0,2015-04-09 00:00:00,18055.0
141.0,2015-04-10 00:00:00,18753.0
141.0,2015-04-11 00:00:00,20299.0
141.0,2015-04-12 00:00:00,15434.0
141.0,2015-04-13 00:00:00,14790.0
141.0,2015-04-14 00:00:00,15526.0
141.0,2015-04-15 00:00:00,16243.0
141.0,2015-04-16 00:00:00,17144.0
141.0,2015-04-17 00:00:00,18814.0
141.0,2015-04-18 00:00:00,20059.0
141.0,2015-04-19 00:00:00,16232.0
141.0,2015-04-20 00:00:00,14874.0
141.0,2015-04-21 00:00:00,15559.0
141.0,2015-04-22 00:00:00,16205.0
141.0,2015-04-23 00:00:00,17959.0
141.0,2015-04-24 00:00:00,19007.0
141.0,2015-04-25 00:00:00,20755.0
141.0,2015-04-26 00:00:00,15197.0
141.0,2015-04-27 00:00:00,14837.0
141.0,2015-04-28 00:00:00,15037.0
141.0,2015-04-29 00:00:00,16459.0
141.0,2015-04-30 00:00:00,16888.0
236.0,2015-04-01 00:00:00,26460.0
236.0,2015-04-02 00:00:00,26659.0
236.0,2015-04-03 00:00:00,25708.0
236.0,2015-04-04 00:00:00,23027.0
236.0,2015-04-05 00:00:00,17776.0
236.0,2015-04-06 00:00:00,21810.0
236.0,2015-04-07 00:00:00,26744.0
236.0,2015-04-08 00:00:00,26668.0
236.0,2015-04-09 00:00:00,26487.0
236.0,2015-04-10 00:00:00,26147.0
236.0,2015-04-11 00:00:00,22975.0
236.0,2015-04-12 00:00:00,17732.0
236.0,2015-04-13 00:00:00,23462.0
236.0,2015-04-14 00:00:00,26245.0
236.0,2015-04-15 00:00:00,26082.0
236.0,2015-04-16 00:00:00,27429.0
236.0,2015-04-17 00:00:00,27710.0
236.0,2015-04-18 00:00:00,26105.0
236.0,2015-04-19 00:00:00,20651.0
236.0,2015-04-20 00:00:00,23719.0
236.0,2015-04-21 00:00:00,26147.0
236.0,2015-04-22 00:00:00,26929.0
236.0,2015-04-23 00:00:00,29708.0
236.0,2015-04-24 00:00:00,30396.0
236.0,2015-04-25 00:00:00,26291.0
236.0,2015-04-26 00:00:00,19741.0
236.0,2015-04-27 00:00:00,24684.0
236.0,2015-04-28 00:00:00,26414.0
236.0,2015-04-29 00:00:00,26457.0
236.0,2015-04-30 00:00:00,27602.0
237.0,2015-04-01 00:00:00,30312.0
237.0,2015-04-02 00:00:00,29598.0
237.0,2015-04-03 00:00:00,25002.0
237.0,2015-04-04 00:00:00,28085.0
237.0,2015-04-05 00:00:00,19220.0
237.0,2015-04-06 00:00:00,23434.0
237.0,2015-04-07 00:00:00,29107.0
237.0,2015-04-08 00:00:00,29584.0
237.0,2015-04-09 00:00:00,30672.0
237.0,2015-04-10 00:00:00,28898.0
237.0,2015-04-11 00:00:00,24779.0
237.0,2015-04-12 00:00:00,18245.0
237.0,2015-04-13 00:00:00,26083.0
237.0,2015-04-14 00:00:00,28899.0
237.0,2015-04-15 00:00:00,30454.0
237.0,2015-04-16 00:00:00,31514.0
237.0,2015-04-17 00:00:00,29298.0
237.0,2015-04-18 00:00:00,27439.0
237.0,2015-04-19 00:00:00,22450.0
237.0,2015-04-20 00:00:00,25970.0
237.0,2015-04-21 00:00:00,28786.0
237.0,2015-04-22 00:00:00,29442.0
237.0,2015-04-23 00:00:00,31332.0
237.0,2015-04-24 00:00:00,29933.0
237.0,2015-04-25 00:00:00,26686.0
237.0,2015-04-26 00:00:00,19857.0
237.0,2015-04-27 00:00:00,26034.0
237.0,2015-04-28 00:00:00,28084.0
237.0,2015-04-29 00:00:00,29988.0
237.0,2015-04-30 00:00:00,30519.0
262.0,2015-04-01 00:00:00,8707.0
262.0,2015-04-02 00:00:00,9109.0
262.0,2015-04-03 00:00:00,9756.0
262.0,2015-04-04 00:00:00,8407.0
262.0,2015-04-05 00:00:00,6904.0
262.0,2015-04-06 00:00:00,7702.0
262.0,2015-04-07 00:00:00,8757.0
262.0,2015-04-08 00:00:00,9236.0
262.0,2015-04-09 00:00:00,9476.0
262.0,2015-04-10 00:00:00,9860.0
262.0,2015-04-11 00:00:00,9435.0
262.0,2015-04-12 00:00:00,7877.0
262.0,2015-04-13 00:00:00,7693.0
262.0,2015-04-14 00:00:00,7918.0
262.0,2015-04-15 00:00:00,8626.0
262.0,2015-04-16 00:00:00,9605.0
262.0,2015-04-17 00:00:00,9847.0
262.0,2015-04-18 00:00:00,9619.0
262.0,2015-04-19 00:00:00,7949.0
262.0,2015-04-20 00:00:00,7160.0
262.0,2015-04-21 00:00:00,8205.0
262.0,2015-04-22 00:00:00,9119.0
262.0,2015-04-23 00:00:00,9045.0
262.0,2015-04-24 00:00:00,10092.0
262.0,2015-04-25 00:00:00,9907.0
262.0,2015-04-26 00:00:00,8082.0
262.0,2015-04-27 00:00:00,7995.0
262.0,2015-04-28 00:00:00,8320.0
262.0,2015-04-29 00:00:00,8890.0
262.0,2015-04-30 00:00:00,9052.0
263.0,2015-04-01 00:00:00,11648.0
263.0,2015-04-02 00:00:00,12190.0
263.0,2015-04-03 00:00:00,14191.0
263.0,2015-04-04 00:00:00,13762.0
263.0,2015-04-05 00:00:00,11238.0
263.0,2015-04-06 00:00:00,10110.0
263.0,2015-04-07 00:00:00,11501.0
263.0,2015-04-08 00:00:00,12121.0
263.0,2015-04-09 00:00:00,12153.0
263.0,2015-04-10 00:00:00,13466.0
263.0,2015-04-11 00:00:00,16918.0
263.0,2015-04-12 00:00:00,13001.0
263.0,2015-04-13 00:00:00,9754.0
263.0,2015-04-14 00:00:00,10242.0
263.0,2015-04-15 00:00:00,10961.0
263.0,2015-04-16 00:00:00,11838.0
263.0,2015-04-17 00:00:00,13745.0
263.0,2015-04-18 00:00:00,16843.0
263.0,2015-04-19 00:00:00,13958.0
263.0,2015-04-20 00:00:00,9238.0
263.0,2015-04-21 00:00:00,10252.0
263.0,2015-04-22 00:00:00,11490.0
263.0,2015-04-23 00:00:00,12198.0
263.0,2015-04-24 00:00:00,14712.0
263.0,2015-04-25 00:00:00,17375.0
263.0,2015-04-26 00:00:00,13875.0
263.0,2015-04-27 00:00:00,9783.0
263.0,2015-04-28 00:00:00,10736.0
263.0,2015-04-29 00:00:00,11227.0
263.0,2015-04-30 00:00:00,11446.0
75.0,2015-05-01 00:00:00,4923.0
75.0,2015-05-02 00:00:00,6918.0
75.0,2015-05-03 00:00:00,5842.0
75.0,2015-05-04 00:00:00,4303.0
75.0,2015-05-05 00:00:00,4143.0
75.0,2015-05-06 00:00:00,4469.0
75.0,2015-05-07 00:00:00,4516.0
75.0,2015-05-08 00:00:00,5041.0
75.0,2015-05-09 00:00:00,4792.0
75.0,2015-05-10 00:00:00,4897.0
75.0,2015-05-11 00:00:00,3966.0
75.0,2015-05-12 00:00:00,4018.0
75.0,2015-05-13 00:00:00,4428.0
75.0,2015-05-14 00:00:00,4119.0
75.0,2015-05-15 00:00:00,5052.0
75.0,2015-05-16 00:00:00,5116.0
75.0,2015-05-17 00:00:00,4592.0
75.0,2015-05-18 00:00:00,3843.0
75.0,2015-05-19 00:00:00,3704.0
75.0,2015-05-20 00:00:00,4257.0
75.0,2015-05-21 00:00:00,4590.0
75.0,2015-05-22 00:00:00,4852.0
75.0,2015-05-23 00:00:00,4102.0
75.0,2015-05-24 00:00:00,3478.0
75.0,2015-05-25 00:00:00,3003.0
75.0,2015-05-26 00:00:00,3740.0
75.0,2015-05-27 00:00:00,3931.0
75.0,2015-05-28 00:00:00,4033.0
75.0,2015-05-29 00:00:00,4433.0
75.0,2015-05-30 00:00:00,5032.0
75.0,2015-05-31 00:00:00,4600.0
140.0,2015-05-01 00:00:00,14356.0
140.0,2015-05-02 00:00:00,11597.0
140.0,2015-05-03 00:00:00,8528.0
140.0,2015-05-04 00:00:00,12311.0
140.0,2015-05-05 00:00:00,13515.0
140.0,2015-05-06 00:00:00,13991.0
140.0,2015-05-07 00:00:00,14026.0
140.0,2015-05-08 00:00:00,13927.0
140.0,2015-05-09 00:00:00,11642.0
140.0,2015-05-10 00:00:00,8932.0
140.0,2015-05-11 00:00:00,12956.0
140.0,2015-05-12 00:00:00,14080.0
140.0,2015-05-13 00:00:00,14050.0
140.0,2015-05-14 00:00:00,13493.0
140.0,2015-05-15 00:00:00,13992.0
140.0,2015-05-16 00:00:00,11473.0
140.0,2015-05-17 00:00:00,8708.0
140.0,2015-05-18 00:00:00,12652.0
140.0,2015-05-19 00:00:00,12957.0
140.0,2015-05-20 00:00:00,13987.0
140.0,2015-05-21 00:00:00,14134.0
140.0,2015-05-22 00:00:00,12469.0
140.0,2015-05-23 00:00:00,7882.0
140.0,2015-05-24 00:00:00,6180.0
140.0,2015-05-25 00:00:00,5855.0
140.0,2015-05-26 00:00:00,12568.0
140.0,2015-05-27 00:00:00,12922.0
140.0,2015-05-28 00:00:00,13201.0
140.0,2015-05-29 00:00:00,13298.0
140.0,2015-05-30 00:00:00,10204.0
140.0,2015-05-31 00:00:00,7790.0
141.0,2015-05-01 00:00:00,18245.0
141.0,2015-05-02 00:00:00,20605.0
141.0,2015-05-03 00:00:00,15517.0
141.0,2015-05-04 00:00:00,14238.0
141.0,2015-05-05 00:00:00,15957.0
141.0,2015-05-06 00:00:00,16865.0
141.0,2015-05-07 00:00:00,16781.0
141.0,2015-05-08 00:00:00,18148.0
141.0,2015-05-09 00:00:00,19142.0
141.0,2015-05-10 00:00:00,14581.0
141.0,2015-05-11 00:00:00,15226.0
141.0,2015-05-12 00:00:00,15780.0
141.0,2015-05-13 00:00:00,17533.0
141.0,2015-05-14 00:00:00,17076.0
141.0,2015-05-15 00:00:00,18179.0
141.0,2015-05-16 00:00:00,20177.0
141.0,2015-05-17 00:00:00,15659.0
141.0,2015-05-18 00:00:00,15269.0
141.0,2015-05-19 00:00:00,16263.0
141.0,2015-05-20 00:00:00,17754.0
141.0,2015-05-21 00:00:00,18059.0
141.0,2015-05-22 00:00:00,16875.0
141.0,2015-05-23 00:00:00,13696.0
141.0,2015-05-24 00:00:00,10878.0
141.0,2015-05-25 00:00:00,10055.0
141.0,2015-05-26 00:00:00,14937.0
141.0,2015-05-27 00:00:00,16634.0
141.0,2015-05-28 00:00:00,16726.0
141.0,2015-05-29 00:00:00,17383.0
141.0,2015-05-30 00:00:00,16978.0
141.0,2015-05-31 00:00:00,13134.0
236.0,2015-05-01 00:00:00,27808.0
236.0,2015-05-02 00:00:00,26526.0
236.0,2015-05-03 00:00:00,20076.0
236.0,2015-05-04 00:00:00,24200.0
236.0,2015-05-05 00:00:00,26671.0
236.0,2015-05-06 00:00:00,26851.0
236.0,2015-05-07 00:00:00,27259.0
236.0,2015-05-08 00:00:00,27116.0
236.0,2015-05-09 00:00:00,24038.0
236.0,2015-05-10 00:00:00,18090.0
236.0,2015-05-11 00:00:00,25122.0
236.0,2015-05-12 00:00:00,27242.0
236.0,2015-05-13 00:00:00,28455.0
236.0,2015-05-14 00:00:00,28529.0
236.0,2015-05-15 00:00:00,28096.0
236.0,2015-05-16 00:00:00,23805.0
236.0,2015-05-17 00:00:00,18981.0
236.0,2015-05-18 00:00:00,25336.0
236.0,2015-05-19 00:00:00,27514.0
236.0,2015-05-20 00:00:00,28686.0
236.0,2015-05-21 00:00:00,28442.0
236.0,2015-05-22 00:00:00,23599.0
236.0,2015-05-23 00:00:00,14196.0
236.0,2015-05-24 00:00:00,10888.0
236.0,2015-05-25 00:00:00,11028.0
236.0,2015-05-26 00:00:00,25000.0
236.0,2015-05-27 00:00:00,27894.0
236.0,2015-05-28 00:00:00,27591.0
236.0,2015-05-29 00:00:00,26281.0
236.0,2015-05-30 00:00:00,21189.0
236.0,2015-05-31 00:00:00,17523.0
237.0,2015-05-01 00:00:00,28763.0
237.0,2015-05-02 00:00:00,28171.0
237.0,2015-05-03 00:00:00,20998.0
237.0,2015-05-04 00:00:00,26423.0
237.0,2015-05-05 00:00:00,29294.0
237.0,2015-05-06 00:00:00,29974.0
237.0,2015-05-07 00:00:00,31389.0
237.0,2015-05-08 00:00:00,28004.0
237.0,2015-05-09 00:00:00,25575.0
237.0,2015-05-10 00:00:00,20533.0
237.0,2015-05-11 00:00:00,29080.0
237.0,2015-05-12 00:00:00,30677.0
237.0,2015-05-13 00:00:00,32202.0
237.0,2015-05-14 00:00:00,30938.0
237.0,2015-05-15 00:00:00,28639.0
237.0,2015-05-16 00:00:00,23329.0
237.0,2015-05-17 00:00:00,18990.0
237.0,2015-05-18 00:00:00,27296.0
237.0,2015-05-19 00:00:00,31453.0
237.0,2015-05-20 00:00:00,31745.0
237.0,2015-05-21 00:00:00,30586.0
237.0,2015-05-22 00:00:00,24178.0
237.0,2015-05-23 00:00:00,16429.0
237.0,2015-05-24 00:00:00,12101.0
237.0,2015-05-25 00:00:00,12512.0
237.0,2015-05-26 00:00:00,27172.0
237.0,2015-05-27 00:00:00,30356.0
237.0,2015-05-28 00:00:00,30337.0
237.0,2015-05-29 00:00:00,27342.0
237.0,2015-05-30 00:00:00,22713.0
237.0,2015-05-31 00:00:00,14661.0
262.0,2015-05-01 00:00:00,10541.0
262.0,2015-05-02 00:00:00,10359.0
262.0,2015-05-03 00:00:00,7117.0
262.0,2015-05-04 00:00:00,7797.0
262.0,2015-05-05 00:00:00,8592.0
262.0,2015-05-06 00:00:00,8658.0
262.0,2015-05-07 00:00:00,8777.0
262.0,2015-05-08 00:00:00,9954.0
262.0,2015-05-09 00:00:00,9862.0
262.0,2015-05-10 00:00:00,7466.0
262.0,2015-05-11 00:00:00,7541.0
262.0,2015-05-12 00:00:00,8731.0
262.0,2015-05-13 00:00:00,8992.0
262.0,2015-05-14 00:00:00,8952.0
262.0,2015-05-15 00:00:00,9360.0
262.0,2015-05-16 00:00:00,10099.0
262.0,2015-05-17 00:00:00,8159.0
262.0,2015-05-18 00:00:00,7798.0
262.0,2015-05-19 00:00:00,8400.0
262.0,2015-05-20 00:00:00,8874.0
262.0,2015-05-21 00:00:00,9420.0
262.0,2015-05-22 00:00:00,9245.0
262.0,2015-05-23 00:00:00,6932.0
262.0,2015-05-24 00:00:00,5218.0
262.0,2015-05-25 00:00:00,4530.0
262.0,2015-05-26 00:00:00,7569.0
262.0,2015-05-27 00:00:00,9171.0
262.0,2015-05-28 00:00:00,9043.0
262.0,2015-05-29 00:00:00,9784.0
262.0,2015-05-30 00:00:00,9469.0
262.0,2015-05-31 00:00:00,7581.0
263.0,2015-05-01 00:00:00,14163.0
263.0,2015-05-02 00:00:00,17686.0
263.0,2015-05-03 00:00:00,13744.0
263.0,2015-05-04 00:00:00,9867.0
263.0,2015-05-05 00:00:00,11128.0
263.0,2015-05-06 00:00:00,11268.0
263.0,2015-05-07 00:00:00,11669.0
263.0,2015-05-08 00:00:00,13796.0
263.0,2015-05-09 00:00:00,16178.0
263.0,2015-05-10 00:00:00,12376.0
263.0,2015-05-11 00:00:00,9867.0
263.0,2015-05-12 00:00:00,10730.0
263.0,2015-05-13 00:00:00,11790.0
263.0,2015-05-14 00:00:00,11535.0
263.0,2015-05-15 00:00:00,13628.0
263.0,2015-05-16 00:00:00,16968.0
263.0,2015-05-17 00:00:00,13240.0
263.0,2015-05-18 00:00:00,9905.0
263.0,2015-05-19 00:00:00,10622.0
263.0,2015-05-20 00:00:00,11534.0
263.0,2015-05-21 00:00:00,12304.0
263.0,2015-05-22 00:00:00,13478.0
263.0,2015-05-23 00:00:00,11815.0
263.0,2015-05-24 00:00:00,9123.0
263.0,2015-05-25 00:00:00,7875.0
263.0,2015-05-26 00:00:00,10146.0
263.0,2015-05-27 00:00:00,11906.0
263.0,2015-05-28 00:00:00,11419.0
263.0,2015-05-29 00:00:00,13613.0
263.0,2015-05-30 00:00:00,15697.0
263.0,2015-05-31 00:00:00,12626.0
75.0,2015-06-01 00:00:00,4267.0
75.0,2015-06-02 00:00:00,4317.0
75.0,2015-06-03 00:00:00,4207.0
75.0,2015-06-04 00:00:00,4225.0
75.0,2015-06-05 00:00:00,5368.0
75.0,2015-06-06 00:00:00,5241.0
75.0,2015-06-07 00:00:00,4783.0
75.0,2015-06-08 00:00:00,3800.0
75.0,2015-06-09 00:00:00,3977.0
75.0,2015-06-10 00:00:00,3936.0
75.0,2015-06-11 00:00:00,4148.0
75.0,2015-06-12 00:00:00,4590.0
75.0,2015-06-13 00:00:00,5041.0
75.0,2015-06-14 00:00:00,4219.0
